time,machine_ID,fee
2023-10-11,41,28
2023-10-11,42,21
2023-10-11,43,17
2023-10-11,44,8
2023-10-11,45,2
2023-10-11,46,5
2023-10-11,47,2
2023-10-11,48,5
2023-10-11,49,3
2023-10-11,50,12
2023-10-11,51,6
2023-10-11,52,20
2023-10-11,53,94
2023-10-11,55,34
2023-10-11,58,2
2023-10-11,59,2
2023-10-11,60,10
2023-10-11,61,2
2023-10-11,62,7
2023-10-11,63,1
2023-10-11,64,10
2023-10-11,65,2
2023-10-11,66,3
2023-10-11,67,2
2023-10-11,68,4
2023-10-11,69,7
2023-10-11,70,2
2023-10-11,72,8
2023-10-11,73,14
2023-10-11,75,29
2023-10-11,76,64
2023-10-11,77,9
2023-10-11,79,31
2023-10-11,80,24
2023-10-11,81,26
2023-10-11,82,5
2023-10-11,83,3
2023-10-11,84,16
2023-10-11,85,14
2023-10-11,88,65
2023-10-11,89,1
2023-10-11,92,15
2023-10-11,93,2
2023-10-11,94,60
2023-10-11,95,6
2023-10-11,97,22
2023-10-11,99,35
2023-10-11,100,2
2023-10-11,101,6
2023-10-11,102,4
2023-10-11,103,1
2023-10-11,104,2
2023-10-11,105,3
2023-10-11,106,1
2023-10-11,107,5
2023-10-11,108,1
2023-10-11,109,12
2023-10-11,110,2
2023-10-11,111,2
2023-10-11,112,5
2023-10-11,113,2
2023-10-11,114,6
2023-10-11,115,1
2023-10-11,116,4
2023-10-11,117,2
2023-10-11,121,1
2023-10-11,124,1
2023-10-11,125,4
2023-10-11,126,2
2023-10-11,128,1
2023-10-11,209,28
2023-10-11,210,11
2023-10-11,211,7
2023-10-11,212,5
2023-10-11,213,16
2023-10-11,214,23
2023-10-11,215,12
2023-10-11,216,15
2023-10-11,217,5
2023-10-11,218,44
2023-10-11,219,19
2023-10-11,220,5
2023-10-11,221,6
2023-10-11,222,7
2023-10-11,223,31
2023-10-11,224,6
2023-10-11,225,6
2023-10-11,226,4
2023-10-11,240,2
2023-10-11,241,3
2023-10-11,242,2
2023-10-11,243,5
2023-10-11,245,4
2023-10-11,249,5
2023-10-11,300,9
2023-10-11,301,1
2023-10-11,302,1
2023-10-11,303,6
2023-10-11,304,20
2023-10-11,305,3
2023-10-11,306,1
2023-10-11,307,5
2023-10-11,308,1
2023-10-11,309,5
2023-10-11,310,1
2023-10-11,312,1
2023-10-11,313,9
2023-10-11,314,12
2023-10-11,315,3
2023-10-11,317,5
2023-10-11,318,3
2023-10-11,319,3
2023-10-11,321,3
2023-10-11,322,2
2023-10-11,323,2
2023-10-11,325,7
2023-10-11,326,10
2023-10-11,328,7
2023-10-11,329,8
2023-10-11,330,10
2023-10-11,331,21
2023-10-11,332,26
2023-10-11,333,8
2023-10-11,334,22
2023-10-11,335,22
2023-10-11,336,20
2023-10-11,337,6
2023-10-11,338,8
2023-10-11,339,1
2023-10-11,340,1
2023-10-11,350,37
2023-10-11,351,2
2023-10-11,352,20
2023-10-11,353,40
2023-10-11,354,29
2023-10-11,355,1
2023-10-11,356,9
2023-10-11,357,2
2023-10-11,360,19
2023-10-11,361,39
2023-10-11,362,51
2023-10-12,1,37
2023-10-12,2,7
2023-10-12,3,31
2023-10-12,5,15
2023-10-12,8,84
2023-10-12,10,50
2023-10-12,11,6
2023-10-12,12,40
2023-10-12,13,76
2023-10-12,14,20
2023-10-12,15,31
2023-10-12,16,67
2023-10-12,17,65
2023-10-12,18,85
2023-10-12,19,19
2023-10-12,20,74
2023-10-12,21,11
2023-10-12,22,36
2023-10-12,23,45
2023-10-12,24,55
2023-10-12,25,29
2023-10-12,26,16
2023-10-12,27,12
2023-10-12,28,12
2023-10-12,29,88
2023-10-12,30,41
2023-10-12,31,8
2023-10-12,32,13
2023-10-12,33,8
2023-10-12,34,8
2023-10-12,35,1
2023-10-12,37,10
2023-10-12,38,7
2023-10-12,39,4
2023-10-12,40,6
2023-10-12,41,28
2023-10-12,42,20
2023-10-12,43,28
2023-10-12,44,6
2023-10-12,45,7
2023-10-12,46,7
2023-10-12,47,5
2023-10-12,48,4
2023-10-12,49,2
2023-10-12,50,10
2023-10-12,51,6
2023-10-12,52,15
2023-10-12,53,91
2023-10-12,55,61
2023-10-12,58,2
2023-10-12,59,4
2023-10-12,60,7
2023-10-12,61,2
2023-10-12,62,4
2023-10-12,63,2
2023-10-12,64,5
2023-10-12,65,7
2023-10-12,66,1
2023-10-12,68,7
2023-10-12,69,7
2023-10-12,70,2
2023-10-12,71,1
2023-10-12,72,6
2023-10-12,73,15
2023-10-12,75,31
2023-10-12,76,71
2023-10-12,77,11
2023-10-12,79,36
2023-10-12,80,20
2023-10-12,81,22
2023-10-12,82,13
2023-10-12,83,8
2023-10-12,84,38
2023-10-12,85,29
2023-10-12,88,75
2023-10-12,89,1
2023-10-12,92,14
2023-10-12,94,57
2023-10-12,95,12
2023-10-12,97,16
2023-10-12,99,36
2023-10-12,100,9
2023-10-12,101,4
2023-10-12,102,5
2023-10-12,103,2
2023-10-12,104,8
2023-10-12,105,1
2023-10-12,107,3
2023-10-12,108,2
2023-10-12,109,20
2023-10-12,110,4
2023-10-12,111,4
2023-10-12,112,4
2023-10-12,113,1
2023-10-12,114,3
2023-10-12,115,1
2023-10-12,116,2
2023-10-12,117,2
2023-10-12,121,3
2023-10-12,122,1
2023-10-12,123,1
2023-10-12,125,2
2023-10-12,126,5
2023-10-12,209,28
2023-10-12,210,10
2023-10-12,211,3
2023-10-12,212,4
2023-10-12,213,16
2023-10-12,214,27
2023-10-12,215,15
2023-10-12,216,16
2023-10-12,217,1
2023-10-12,218,47
2023-10-12,219,33
2023-10-12,220,5
2023-10-12,221,6
2023-10-12,222,4
2023-10-12,223,34
2023-10-12,224,3
2023-10-12,225,3
2023-10-12,226,4
2023-10-12,241,3
2023-10-12,242,1
2023-10-12,243,8
2023-10-12,244,2
2023-10-12,245,4
2023-10-12,248,1
2023-10-12,249,4
2023-10-12,300,7
2023-10-12,301,5
2023-10-12,302,6
2023-10-12,303,8
2023-10-12,304,22
2023-10-12,305,5
2023-10-12,306,1
2023-10-12,307,1
2023-10-12,308,5
2023-10-12,309,4
2023-10-12,313,6
2023-10-12,314,4
2023-10-12,315,3
2023-10-12,316,1
2023-10-12,317,4
2023-10-12,318,1
2023-10-12,319,1
2023-10-12,321,7
2023-10-12,322,3
2023-10-12,324,3
2023-10-12,325,8
2023-10-12,326,7
2023-10-12,328,16
2023-10-12,329,16
2023-10-12,330,18
2023-10-12,331,16
2023-10-12,332,38
2023-10-12,333,7
2023-10-12,334,23
2023-10-12,335,20
2023-10-12,336,5
2023-10-12,337,7
2023-10-12,338,11
2023-10-12,339,2
2023-10-12,340,3
2023-10-12,350,41
2023-10-12,351,47
2023-10-12,352,7
2023-10-12,353,43
2023-10-12,354,21
2023-10-12,355,6
2023-10-12,356,7
2023-10-12,357,2
2023-10-12,359,1
2023-10-12,360,32
2023-10-12,361,43
2023-10-12,362,49
2023-10-13,1,54
2023-10-13,2,7
2023-10-13,3,22
2023-10-13,5,20
2023-10-13,8,89
2023-10-13,10,49
2023-10-13,11,7
2023-10-13,12,38
2023-10-13,13,92
2023-10-13,14,16
2023-10-13,15,35
2023-10-13,16,60
2023-10-13,17,78
2023-10-13,18,104
2023-10-13,19,10
2023-10-13,20,47
2023-10-13,21,8
2023-10-13,22,40
2023-10-13,23,25
2023-10-13,24,50
2023-10-13,25,20
2023-10-13,26,4
2023-10-13,27,4
2023-10-13,28,18
2023-10-13,29,57
2023-10-13,30,19
2023-10-13,31,10
2023-10-13,32,5
2023-10-13,33,8
2023-10-13,34,7
2023-10-13,35,2
2023-10-13,36,4
2023-10-13,37,2
2023-10-13,38,3
2023-10-13,39,3
2023-10-13,40,5
2023-10-13,41,28
2023-10-13,42,30
2023-10-13,43,24
2023-10-13,44,2
2023-10-13,45,2
2023-10-13,46,6
2023-10-13,47,9
2023-10-13,49,4
2023-10-13,50,15
2023-10-13,51,8
2023-10-13,52,18
2023-10-13,53,107
2023-10-13,55,56
2023-10-13,58,4
2023-10-13,59,4
2023-10-13,60,12
2023-10-13,61,5
2023-10-13,62,7
2023-10-13,63,2
2023-10-13,64,5
2023-10-13,65,5
2023-10-13,67,3
2023-10-13,68,3
2023-10-13,69,2
2023-10-13,70,3
2023-10-13,72,7
2023-10-13,73,10
2023-10-13,75,46
2023-10-13,76,68
2023-10-13,77,11
2023-10-13,79,35
2023-10-13,80,29
2023-10-13,81,25
2023-10-13,82,6
2023-10-13,83,9
2023-10-13,84,20
2023-10-13,85,10
2023-10-13,86,1
2023-10-13,88,63
2023-10-13,89,2
2023-10-13,92,10
2023-10-13,94,52
2023-10-13,95,11
2023-10-13,97,40
2023-10-13,99,20
2023-10-13,100,4
2023-10-13,101,9
2023-10-13,102,4
2023-10-13,103,4
2023-10-13,104,2
2023-10-13,105,2
2023-10-13,106,1
2023-10-13,107,1
2023-10-13,108,4
2023-10-13,109,11
2023-10-13,110,1
2023-10-13,111,5
2023-10-13,112,1
2023-10-13,113,2
2023-10-13,114,4
2023-10-13,115,1
2023-10-13,117,1
2023-10-13,119,1
2023-10-13,121,3
2023-10-13,122,1
2023-10-13,124,1
2023-10-13,125,3
2023-10-13,126,6
2023-10-13,128,4
2023-10-13,209,25
2023-10-13,210,11
2023-10-13,211,4
2023-10-13,212,3
2023-10-13,213,14
2023-10-13,214,13
2023-10-13,215,8
2023-10-13,216,18
2023-10-13,217,5
2023-10-13,218,45
2023-10-13,219,20
2023-10-13,220,4
2023-10-13,221,8
2023-10-13,222,12
2023-10-13,223,37
2023-10-13,225,1
2023-10-13,226,1
2023-10-13,240,1
2023-10-13,241,5
2023-10-13,242,1
2023-10-13,243,6
2023-10-13,245,5
2023-10-13,247,2
2023-10-13,248,1
2023-10-13,249,3
2023-10-13,300,3
2023-10-13,301,2
2023-10-13,302,5
2023-10-13,303,8
2023-10-13,304,17
2023-10-13,307,3
2023-10-13,308,5
2023-10-13,309,7
2023-10-13,310,1
2023-10-13,311,1
2023-10-13,312,3
2023-10-13,313,10
2023-10-13,314,4
2023-10-13,315,4
2023-10-13,316,4
2023-10-13,317,6
2023-10-13,318,1
2023-10-13,320,2
2023-10-13,321,6
2023-10-13,322,2
2023-10-13,323,1
2023-10-13,325,4
2023-10-13,326,10
2023-10-13,328,1
2023-10-13,329,7
2023-10-13,330,13
2023-10-13,331,6
2023-10-13,332,12
2023-10-13,333,3
2023-10-13,334,16
2023-10-13,335,13
2023-10-13,336,14
2023-10-13,337,1
2023-10-13,338,5
2023-10-13,339,1
2023-10-13,340,2
2023-10-13,350,26
2023-10-13,351,31
2023-10-13,352,8
2023-10-13,353,35
2023-10-13,354,24
2023-10-13,356,4
2023-10-13,357,1
2023-10-13,358,2
2023-10-13,359,2
2023-10-13,360,8
2023-10-13,361,29
2023-10-13,362,36
2023-10-14,1,37
2023-10-14,2,7
2023-10-14,3,9
2023-10-14,4,9
2023-10-14,5,17
2023-10-14,8,41
2023-10-14,10,31
2023-10-14,11,3
2023-10-14,12,30
2023-10-14,13,51
2023-10-14,14,14
2023-10-14,15,25
2023-10-14,16,21
2023-10-14,17,53
2023-10-14,18,66
2023-10-14,19,10
2023-10-14,20,54
2023-10-14,21,9
2023-10-14,22,27
2023-10-14,23,35
2023-10-14,24,28
2023-10-14,25,16
2023-10-14,26,1
2023-10-14,27,18
2023-10-14,28,5
2023-10-14,29,19
2023-10-14,30,25
2023-10-14,31,4
2023-10-14,32,3
2023-10-14,33,8
2023-10-14,34,5
2023-10-14,37,3
2023-10-14,38,4
2023-10-14,39,5
2023-10-14,40,4
2023-10-14,41,19
2023-10-14,42,22
2023-10-14,43,25
2023-10-14,45,9
2023-10-14,46,14
2023-10-14,47,1
2023-10-14,48,4
2023-10-14,49,4
2023-10-14,50,3
2023-10-14,51,9
2023-10-14,52,19
2023-10-14,53,99
2023-10-14,55,71
2023-10-14,58,2
2023-10-14,59,4
2023-10-14,60,5
2023-10-14,62,1
2023-10-14,64,1
2023-10-14,65,2
2023-10-14,67,6
2023-10-14,68,3
2023-10-14,69,7
2023-10-14,70,3
2023-10-14,72,3
2023-10-14,73,12
2023-10-14,75,12
2023-10-14,76,54
2023-10-14,77,15
2023-10-14,79,57
2023-10-14,80,14
2023-10-14,81,9
2023-10-14,82,14
2023-10-14,83,7
2023-10-14,84,56
2023-10-14,85,49
2023-10-14,86,3
2023-10-14,88,33
2023-10-14,89,1
2023-10-14,92,17
2023-10-14,93,3
2023-10-14,94,35
2023-10-14,95,11
2023-10-14,97,17
2023-10-14,99,18
2023-10-14,100,5
2023-10-14,102,6
2023-10-14,103,1
2023-10-14,104,1
2023-10-14,105,2
2023-10-14,106,1
2023-10-14,107,19
2023-10-14,109,15
2023-10-14,111,2
2023-10-14,112,2
2023-10-14,113,4
2023-10-14,114,5
2023-10-14,119,3
2023-10-14,121,3
2023-10-14,123,2
2023-10-14,124,3
2023-10-14,128,4
2023-10-14,209,18
2023-10-14,210,4
2023-10-14,211,4
2023-10-14,213,15
2023-10-14,214,16
2023-10-14,215,12
2023-10-14,216,7
2023-10-14,217,2
2023-10-14,218,8
2023-10-14,219,2
2023-10-14,220,1
2023-10-14,221,3
2023-10-14,222,1
2023-10-14,223,6
2023-10-14,224,2
2023-10-14,225,3
2023-10-14,226,7
2023-10-14,241,1
2023-10-14,243,1
2023-10-14,249,1
2023-10-14,300,1
2023-10-14,301,1
2023-10-14,302,3
2023-10-14,303,4
2023-10-14,304,21
2023-10-14,308,1
2023-10-14,309,6
2023-10-14,310,2
2023-10-14,311,2
2023-10-14,312,2
2023-10-14,313,3
2023-10-14,314,4
2023-10-14,315,2
2023-10-14,316,2
2023-10-14,317,3
2023-10-14,318,1
2023-10-14,319,2
2023-10-14,320,1
2023-10-14,321,5
2023-10-14,322,4
2023-10-14,325,5
2023-10-14,326,6
2023-10-14,328,1
2023-10-14,329,3
2023-10-14,330,9
2023-10-14,331,7
2023-10-14,332,6
2023-10-14,333,5
2023-10-14,334,3
2023-10-14,338,1
2023-10-14,339,1
2023-10-14,350,2
2023-10-14,351,1
2023-10-14,352,1
2023-10-14,353,5
2023-10-14,354,2
2023-10-14,355,2
2023-10-14,356,5
2023-10-14,358,1
2023-10-14,360,6
2023-10-14,361,3
2023-10-14,362,18
2023-10-15,1,1
2023-10-15,8,1
2023-10-15,13,1
2023-10-15,14,1
2023-10-15,41,2
2023-10-15,43,1
2023-10-15,53,3
2023-10-15,68,1
2023-10-15,70,1
2023-10-15,75,1
2023-10-15,79,1
2023-10-15,82,1
2023-10-15,97,3
2023-10-15,309,1
2023-10-15,316,1
2023-10-15,317,1
2023-10-15,331,1
2023-10-15,361,1
2023-10-16,1,45
2023-10-16,2,7
2023-10-16,3,30
2023-10-16,5,15
2023-10-16,8,80
2023-10-16,10,31
2023-10-16,12,40
2023-10-16,13,60
2023-10-16,14,16
2023-10-16,15,43
2023-10-16,16,54
2023-10-16,17,86
2023-10-16,18,92
2023-10-16,19,15
2023-10-16,20,60
2023-10-16,21,8
2023-10-16,22,44
2023-10-16,23,56
2023-10-16,24,41
2023-10-16,25,31
2023-10-16,26,8
2023-10-16,27,8
2023-10-16,28,18
2023-10-16,29,60
2023-10-16,30,22
2023-10-16,31,7
2023-10-16,32,2
2023-10-16,33,7
2023-10-16,34,3
2023-10-16,36,3
2023-10-16,37,4
2023-10-16,38,4
2023-10-16,39,5
2023-10-16,40,4
2023-10-16,41,22
2023-10-16,42,29
2023-10-16,43,26
2023-10-16,44,6
2023-10-16,45,6
2023-10-16,46,6
2023-10-16,47,4
2023-10-16,48,7
2023-10-16,49,7
2023-10-16,50,8
2023-10-16,51,7
2023-10-16,52,20
2023-10-16,53,117
2023-10-16,55,81
2023-10-16,58,13
2023-10-16,59,3
2023-10-16,60,6
2023-10-16,62,2
2023-10-16,63,1
2023-10-16,64,13
2023-10-16,65,4
2023-10-16,66,2
2023-10-16,67,4
2023-10-16,68,8
2023-10-16,70,2
2023-10-16,72,2
2023-10-16,73,19
2023-10-16,75,35
2023-10-16,76,62
2023-10-16,77,15
2023-10-16,79,34
2023-10-16,80,22
2023-10-16,81,26
2023-10-16,82,22
2023-10-16,83,10
2023-10-16,84,6
2023-10-16,85,17
2023-10-16,88,58
2023-10-16,91,1
2023-10-16,92,14
2023-10-16,94,55
2023-10-16,95,9
2023-10-16,97,6
2023-10-16,99,12
2023-10-16,100,4
2023-10-16,101,2
2023-10-16,102,4
2023-10-16,103,4
2023-10-16,104,3
2023-10-16,105,1
2023-10-16,106,2
2023-10-16,108,1
2023-10-16,109,17
2023-10-16,110,1
2023-10-16,111,1
2023-10-16,112,3
2023-10-16,113,5
2023-10-16,114,1
2023-10-16,117,4
2023-10-16,119,2
2023-10-16,121,1
2023-10-16,122,1
2023-10-16,126,7
2023-10-16,128,3
2023-10-16,209,19
2023-10-16,210,6
2023-10-16,211,7
2023-10-16,212,2
2023-10-16,213,6
2023-10-16,214,20
2023-10-16,215,10
2023-10-16,216,11
2023-10-16,217,3
2023-10-16,218,31
2023-10-16,219,14
2023-10-16,220,4
2023-10-16,221,3
2023-10-16,222,7
2023-10-16,223,34
2023-10-16,226,1
2023-10-16,241,4
2023-10-16,242,3
2023-10-16,243,4
2023-10-16,244,1
2023-10-16,245,4
2023-10-16,248,1
2023-10-16,249,7
2023-10-16,300,5
2023-10-16,301,4
2023-10-16,302,3
2023-10-16,303,9
2023-10-16,304,13
2023-10-16,305,1
2023-10-16,306,1
2023-10-16,307,2
2023-10-16,308,1
2023-10-16,309,7
2023-10-16,311,1
2023-10-16,312,1
2023-10-16,313,4
2023-10-16,314,4
2023-10-16,315,4
2023-10-16,316,1
2023-10-16,317,5
2023-10-16,318,3
2023-10-16,319,2
2023-10-16,321,3
2023-10-16,322,1
2023-10-16,323,4
2023-10-16,325,2
2023-10-16,326,6
2023-10-16,328,7
2023-10-16,329,6
2023-10-16,330,17
2023-10-16,331,7
2023-10-16,332,16
2023-10-16,333,9
2023-10-16,334,26
2023-10-16,335,22
2023-10-16,336,23
2023-10-16,337,4
2023-10-16,338,8
2023-10-16,339,1
2023-10-16,340,5
2023-10-16,350,21
2023-10-16,351,20
2023-10-16,352,13
2023-10-16,353,39
2023-10-16,354,34
2023-10-16,355,2
2023-10-16,356,2
2023-10-16,359,1
2023-10-16,360,14
2023-10-16,361,20
2023-10-16,362,46
2023-10-17,1,44
2023-10-17,2,6
2023-10-17,3,26
2023-10-17,5,21
2023-10-17,8,86
2023-10-17,10,34
2023-10-17,11,6
2023-10-17,12,45
2023-10-17,13,94
2023-10-17,14,25
2023-10-17,15,36
2023-10-17,16,67
2023-10-17,17,72
2023-10-17,18,96
2023-10-17,19,20
2023-10-17,20,72
2023-10-17,21,10
2023-10-17,22,41
2023-10-17,23,39
2023-10-17,24,31
2023-10-17,25,34
2023-10-17,26,7
2023-10-17,27,10
2023-10-17,28,17
2023-10-17,29,50
2023-10-17,30,25
2023-10-17,31,3
2023-10-17,32,6
2023-10-17,33,8
2023-10-17,34,4
2023-10-17,36,2
2023-10-17,37,2
2023-10-17,38,4
2023-10-17,39,4
2023-10-17,40,6
2023-10-17,41,30
2023-10-17,42,20
2023-10-17,43,24
2023-10-17,44,4
2023-10-17,45,4
2023-10-17,46,6
2023-10-17,47,11
2023-10-17,48,2
2023-10-17,49,9
2023-10-17,50,7
2023-10-17,51,9
2023-10-17,52,14
2023-10-17,53,128
2023-10-17,55,47
2023-10-17,58,1
2023-10-17,60,5
2023-10-17,61,3
2023-10-17,62,2
2023-10-17,63,1
2023-10-17,64,8
2023-10-17,65,3
2023-10-17,66,3
2023-10-17,67,5
2023-10-17,68,7
2023-10-17,69,2
2023-10-17,70,2
2023-10-17,72,5
2023-10-17,73,18
2023-10-17,75,21
2023-10-17,76,50
2023-10-17,77,9
2023-10-17,79,32
2023-10-17,80,23
2023-10-17,81,19
2023-10-17,82,16
2023-10-17,83,4
2023-10-17,84,27
2023-10-17,85,16
2023-10-17,88,50
2023-10-17,90,1
2023-10-17,92,16
2023-10-17,94,65
2023-10-17,95,5
2023-10-17,97,14
2023-10-17,99,31
2023-10-17,100,4
2023-10-17,101,4
2023-10-17,102,3
2023-10-17,103,3
2023-10-17,104,7
2023-10-17,105,2
2023-10-17,106,1
2023-10-17,107,2
2023-10-17,108,1
2023-10-17,109,20
2023-10-17,111,3
2023-10-17,112,4
2023-10-17,113,2
2023-10-17,114,3
2023-10-17,116,1
2023-10-17,119,1
2023-10-17,121,2
2023-10-17,122,1
2023-10-17,124,2
2023-10-17,125,3
2023-10-17,126,2
2023-10-17,209,25
2023-10-17,210,5
2023-10-17,211,1
2023-10-17,212,2
2023-10-17,213,8
2023-10-17,214,22
2023-10-17,215,10
2023-10-17,216,5
2023-10-17,217,2
2023-10-17,218,43
2023-10-17,219,10
2023-10-17,220,4
2023-10-17,221,4
2023-10-17,222,4
2023-10-17,223,27
2023-10-17,224,3
2023-10-17,225,3
2023-10-17,226,3
2023-10-17,240,1
2023-10-17,241,8
2023-10-17,242,5
2023-10-17,243,3
2023-10-17,244,3
2023-10-17,245,6
2023-10-17,247,2
2023-10-17,249,5
2023-10-17,300,4
2023-10-17,301,3
2023-10-17,302,8
2023-10-17,303,5
2023-10-17,304,19
2023-10-17,305,2
2023-10-17,307,3
2023-10-17,308,2
2023-10-17,309,10
2023-10-17,311,2
2023-10-17,312,1
2023-10-17,313,8
2023-10-17,314,1
2023-10-17,316,5
2023-10-17,317,5
2023-10-17,318,5
2023-10-17,319,3
2023-10-17,321,6
2023-10-17,322,2
2023-10-17,323,2
2023-10-17,324,2
2023-10-17,325,2
2023-10-17,326,6
2023-10-17,328,9
2023-10-17,329,12
2023-10-17,330,11
2023-10-17,331,5
2023-10-17,332,27
2023-10-17,333,7
2023-10-17,334,19
2023-10-17,335,14
2023-10-17,336,13
2023-10-17,337,1
2023-10-17,338,6
2023-10-17,339,2
2023-10-17,340,6
2023-10-17,350,27
2023-10-17,351,22
2023-10-17,352,19
2023-10-17,353,57
2023-10-17,354,28
2023-10-17,355,1
2023-10-17,356,8
2023-10-17,357,1
2023-10-17,359,2
2023-10-17,360,25
2023-10-17,361,29
2023-10-17,362,59
2023-10-18,2,12
2023-10-18,3,31
2023-10-18,5,25
2023-10-18,8,63
2023-10-18,10,19
2023-10-18,11,5
2023-10-18,12,52
2023-10-18,13,74
2023-10-18,14,23
2023-10-18,15,27
2023-10-18,16,63
2023-10-18,17,71
2023-10-18,18,82
2023-10-18,19,20
2023-10-18,20,63
2023-10-18,21,10
2023-10-18,22,45
2023-10-18,23,35
2023-10-18,24,41
2023-10-18,25,25
2023-10-18,26,4
2023-10-18,27,6
2023-10-18,28,12
2023-10-18,29,52
2023-10-18,30,13
2023-10-18,31,5
2023-10-18,32,5
2023-10-18,33,7
2023-10-18,34,2
2023-10-18,35,1
2023-10-18,36,2
2023-10-18,37,2
2023-10-18,38,4
2023-10-18,39,2
2023-10-18,40,5
2023-10-18,41,37
2023-10-18,42,22
2023-10-18,43,24
2023-10-18,44,6
2023-10-18,45,5
2023-10-18,46,7
2023-10-18,47,4
2023-10-18,48,2
2023-10-18,49,2
2023-10-18,50,5
2023-10-18,51,8
2023-10-18,52,13
2023-10-18,53,126
2023-10-18,55,59
2023-10-18,58,2
2023-10-18,59,2
2023-10-18,60,7
2023-10-18,61,3
2023-10-18,62,1
2023-10-18,63,1
2023-10-18,64,5
2023-10-18,65,4
2023-10-18,66,2
2023-10-18,67,6
2023-10-18,68,6
2023-10-18,69,3
2023-10-18,70,1
2023-10-18,72,9
2023-10-18,73,15
2023-10-18,75,29
2023-10-18,76,59
2023-10-18,77,15
2023-10-18,80,26
2023-10-18,81,17
2023-10-18,82,17
2023-10-18,83,7
2023-10-18,84,23
2023-10-18,85,7
2023-10-18,86,2
2023-10-18,88,50
2023-10-18,89,2
2023-10-18,90,2
2023-10-18,91,1
2023-10-18,92,17
2023-10-18,94,61
2023-10-18,95,6
2023-10-18,97,13
2023-10-18,99,33
2023-10-18,100,5
2023-10-18,101,5
2023-10-18,102,4
2023-10-18,103,6
2023-10-18,104,4
2023-10-18,107,7
2023-10-18,109,9
2023-10-18,110,2
2023-10-18,111,1
2023-10-18,112,1
2023-10-18,113,1
2023-10-18,114,3
2023-10-18,116,2
2023-10-18,117,2
2023-10-18,121,2
2023-10-18,122,1
2023-10-18,124,1
2023-10-18,126,2
2023-10-18,128,1
2023-10-18,209,29
2023-10-18,210,4
2023-10-18,211,5
2023-10-18,212,1
2023-10-18,213,9
2023-10-18,214,21
2023-10-18,215,4
2023-10-18,216,9
2023-10-18,217,1
2023-10-18,218,38
2023-10-18,219,18
2023-10-18,221,3
2023-10-18,222,5
2023-10-18,223,25
2023-10-18,224,2
2023-10-18,225,7
2023-10-18,226,5
2023-10-18,241,6
2023-10-18,242,2
2023-10-18,243,4
2023-10-18,244,1
2023-10-18,245,5
2023-10-18,246,1
2023-10-18,247,2
2023-10-18,249,1
2023-10-18,300,2
2023-10-18,301,6
2023-10-18,302,6
2023-10-18,303,7
2023-10-18,304,21
2023-10-18,305,1
2023-10-18,306,1
2023-10-18,307,3
2023-10-18,308,1
2023-10-18,309,5
2023-10-18,310,2
2023-10-18,313,3
2023-10-18,314,2
2023-10-18,316,5
2023-10-18,317,9
2023-10-18,318,2
2023-10-18,319,1
2023-10-18,320,3
2023-10-18,321,5
2023-10-18,323,1
2023-10-18,325,6
2023-10-18,326,6
2023-10-18,328,3
2023-10-18,329,8
2023-10-18,330,9
2023-10-18,331,13
2023-10-18,332,26
2023-10-18,333,7
2023-10-18,334,23
2023-10-18,335,23
2023-10-18,336,12
2023-10-18,337,1
2023-10-18,338,8
2023-10-18,339,2
2023-10-18,350,18
2023-10-18,351,21
2023-10-18,352,17
2023-10-18,353,37
2023-10-18,354,19
2023-10-18,355,2
2023-10-18,356,3
2023-10-18,360,20
2023-10-18,361,11
2023-10-18,362,48
2023-10-19,2,12
2023-10-19,3,20
2023-10-19,5,20
2023-10-19,8,79
2023-10-19,10,39
2023-10-19,12,49
2023-10-19,13,71
2023-10-19,14,16
2023-10-19,15,40
2023-10-19,16,80
2023-10-19,17,60
2023-10-19,18,88
2023-10-19,19,17
2023-10-19,20,51
2023-10-19,21,14
2023-10-19,22,30
2023-10-19,23,46
2023-10-19,24,28
2023-10-19,25,34
2023-10-19,26,13
2023-10-19,27,9
2023-10-19,28,21
2023-10-19,29,75
2023-10-19,30,46
2023-10-19,31,6
2023-10-19,32,8
2023-10-19,33,6
2023-10-19,34,11
2023-10-19,35,3
2023-10-19,37,2
2023-10-19,38,10
2023-10-19,39,4
2023-10-19,40,7
2023-10-19,41,22
2023-10-19,42,13
2023-10-19,43,16
2023-10-19,44,2
2023-10-19,45,6
2023-10-19,46,7
2023-10-19,47,7
2023-10-19,48,13
2023-10-19,49,3
2023-10-19,50,3
2023-10-19,51,8
2023-10-19,52,14
2023-10-19,53,135
2023-10-19,55,59
2023-10-19,58,4
2023-10-19,59,1
2023-10-19,60,9
2023-10-19,61,2
2023-10-19,62,1
2023-10-19,63,2
2023-10-19,64,7
2023-10-19,65,2
2023-10-19,66,2
2023-10-19,67,4
2023-10-19,68,6
2023-10-19,69,2
2023-10-19,70,5
2023-10-19,72,7
2023-10-19,73,23
2023-10-19,75,38
2023-10-19,76,65
2023-10-19,77,11
2023-10-19,80,21
2023-10-19,81,23
2023-10-19,82,8
2023-10-19,83,5
2023-10-19,84,35
2023-10-19,85,35
2023-10-19,86,5
2023-10-19,88,51
2023-10-19,92,24
2023-10-19,93,1
2023-10-19,94,76
2023-10-19,95,14
2023-10-19,97,12
2023-10-19,99,30
2023-10-19,101,4
2023-10-19,102,5
2023-10-19,103,3
2023-10-19,104,2
2023-10-19,105,1
2023-10-19,106,1
2023-10-19,107,3
