time,zone,fee
2023-07-22,37105,63
2023-07-22,37106,12
2023-07-22,37107,16
2023-07-22,37108,64
2023-07-22,37109,24
2023-07-22,37201,30
2023-07-22,37202,24
2023-07-22,37203,42
2023-07-22,37204,222
2023-07-22,37205,5
2023-07-22,37206,6
2023-07-22,37207,2
2023-07-22,37208,14
2023-07-22,37209,16
2023-07-23,37001,38
2023-07-23,37005,16
2023-07-23,37008,7
2023-07-23,37009,3
2023-07-23,37010,5
2023-07-23,37102,1
2023-07-23,37105,4
2023-07-23,37108,14
2023-07-23,37204,7
2023-07-23,37208,1
2023-07-24,37001,1458
2023-07-24,37005,748
2023-07-24,37008,277
2023-07-24,37009,166
2023-07-24,37010,54
2023-07-24,37101,35
2023-07-24,37102,16
2023-07-24,37103,28
2023-07-24,37104,79
2023-07-24,37105,82
2023-07-24,37106,3
2023-07-24,37107,31
2023-07-24,37108,49
2023-07-24,37109,40
2023-07-24,37201,26
2023-07-24,37202,73
2023-07-24,37203,45
2023-07-24,37204,326
2023-07-24,37205,4
2023-07-24,37207,2
2023-07-24,37208,9
2023-07-25,37001,1574
2023-07-25,37005,759
2023-07-25,37008,260
2023-07-25,37009,188
2023-07-25,37010,56
2023-07-25,37101,58
2023-07-25,37102,17
2023-07-25,37103,47
2023-07-25,37104,72
2023-07-25,37105,65
2023-07-25,37106,8
2023-07-25,37107,30
2023-07-25,37108,48
2023-07-25,37109,40
2023-07-25,37201,26
2023-07-25,37202,76
2023-07-25,37203,38
2023-07-25,37204,360
2023-07-25,37205,4
2023-07-25,37207,2
2023-07-25,37208,6
2023-07-26,37001,1476
2023-07-26,37005,764
2023-07-26,37008,276
2023-07-26,37009,157
2023-07-26,37010,58
2023-07-26,37101,32
2023-07-26,37102,10
2023-07-26,37103,39
2023-07-26,37104,75
2023-07-26,37105,66
2023-07-26,37106,4
2023-07-26,37107,35
2023-07-26,37108,58
2023-07-26,37109,38
2023-07-26,37201,25
2023-07-26,37202,74
2023-07-26,37203,31
2023-07-26,37204,338
2023-07-26,37205,2
2023-07-26,37208,11
2023-07-27,37001,1590
2023-07-27,37005,775
2023-07-27,37008,291
2023-07-27,37009,172
2023-07-27,37010,56
2023-07-27,37101,57
2023-07-27,37102,13
2023-07-27,37103,50
2023-07-27,37104,69
2023-07-27,37105,79
2023-07-27,37106,4
2023-07-27,37107,21
2023-07-27,37108,52
2023-07-27,37109,42
2023-07-27,37201,22
2023-07-27,37202,113
2023-07-27,37203,71
2023-07-27,37204,342
2023-07-27,37205,4
2023-07-27,37206,5
2023-07-27,37207,1
2023-07-27,37208,25
2023-07-28,37001,1524
2023-07-28,37005,722
2023-07-28,37008,195
2023-07-28,37009,143
2023-07-28,37010,48
2023-07-28,37101,55
2023-07-28,37102,12
2023-07-28,37103,59
2023-07-28,37104,77
2023-07-28,37105,90
2023-07-28,37106,7
2023-07-28,37107,34
2023-07-28,37108,60
2023-07-28,37109,40
2023-07-28,37201,20
2023-07-28,37202,58
2023-07-28,37203,45
2023-07-28,37204,296
2023-07-28,37205,5
2023-07-28,37208,19
2023-07-29,37001,1111
2023-07-29,37005,452
2023-07-29,37008,45
2023-07-29,37009,21
2023-07-29,37010,34
2023-07-29,37101,40
2023-07-29,37102,11
2023-07-29,37103,47
2023-07-29,37104,63
2023-07-29,37105,93
2023-07-29,37106,19
2023-07-29,37107,34
2023-07-29,37108,41
2023-07-29,37109,24
2023-07-29,37201,23
2023-07-29,37202,24
2023-07-29,37203,38
2023-07-29,37204,228
2023-07-29,37205,5
2023-07-29,37206,3
2023-07-29,37207,1
2023-07-29,37208,18
2023-07-29,37209,19
2023-07-30,37001,28
2023-07-30,37005,25
2023-07-30,37008,3
2023-07-30,37009,1
2023-07-30,37010,4
2023-07-30,37101,1
2023-07-30,37103,3
2023-07-30,37105,1
2023-07-30,37106,1
2023-07-30,37107,1
2023-07-30,37108,17
2023-07-30,37109,2
2023-07-30,37202,1
2023-07-30,37204,4
2023-07-31,37001,1551
2023-07-31,37005,830
2023-07-31,37008,311
2023-07-31,37009,167
2023-07-31,37010,53
2023-07-31,37101,37
2023-07-31,37102,11
2023-07-31,37103,57
2023-07-31,37104,82
2023-07-31,37105,82
2023-07-31,37106,9
2023-07-31,37107,25
2023-07-31,37108,55
2023-07-31,37109,32
2023-07-31,37201,24
2023-07-31,37202,107
2023-07-31,37203,49
2023-07-31,37204,313
2023-07-31,37205,3
2023-07-31,37207,1
2023-07-31,37208,24
2023-08-01,37001,1575
2023-08-01,37005,847
2023-08-01,37008,335
2023-08-01,37009,162
2023-08-01,37010,61
2023-08-01,37101,61
2023-08-01,37102,19
2023-08-01,37103,47
2023-08-01,37104,81
2023-08-01,37105,83
2023-08-01,37106,8
2023-08-01,37107,24
2023-08-01,37108,62
2023-08-01,37109,48
2023-08-01,37201,16
2023-08-01,37202,92
2023-08-01,37203,68
2023-08-01,37204,330
2023-08-01,37205,4
2023-08-01,37207,1
2023-08-01,37208,12
2023-08-02,37001,1500
2023-08-02,37005,828
2023-08-02,37008,340
2023-08-02,37009,156
2023-08-02,37010,76
2023-08-02,37101,50
2023-08-02,37102,12
2023-08-02,37103,50
2023-08-02,37104,79
2023-08-02,37105,60
2023-08-02,37106,5
2023-08-02,37107,15
2023-08-02,37108,63
2023-08-02,37109,34
2023-08-02,37201,30
2023-08-02,37202,61
2023-08-02,37203,45
2023-08-02,37204,303
2023-08-02,37205,3
2023-08-02,37206,1
2023-08-02,37208,6
2023-08-02,37209,1
2023-08-03,37001,1649
2023-08-03,37005,872
2023-08-03,37008,301
2023-08-03,37009,189
2023-08-03,37010,53
2023-08-03,37101,62
2023-08-03,37102,18
2023-08-03,37103,76
2023-08-03,37104,62
2023-08-03,37105,80
2023-08-03,37106,14
2023-08-03,37107,40
2023-08-03,37108,74
2023-08-03,37109,49
2023-08-03,37201,21
2023-08-03,37202,118
2023-08-03,37203,37
2023-08-03,37204,258
2023-08-03,37205,1
2023-08-03,37207,1
2023-08-03,37208,20
2023-08-04,37001,1626
2023-08-04,37005,783
2023-08-04,37008,180
2023-08-04,37009,149
2023-08-04,37010,56
2023-08-04,37101,66
2023-08-04,37102,19
2023-08-04,37103,60
2023-08-04,37104,71
2023-08-04,37105,106
2023-08-04,37106,8
2023-08-04,37107,32
2023-08-04,37108,55
2023-08-04,37109,36
2023-08-04,37201,27
2023-08-04,37202,56
2023-08-04,37203,40
2023-08-04,37204,267
2023-08-04,37205,6
2023-08-04,37207,3
2023-08-04,37208,8
2023-08-05,37001,1122
2023-08-05,37005,442
2023-08-05,37008,62
2023-08-05,37009,10
2023-08-05,37010,37
2023-08-05,37101,56
2023-08-05,37102,12
2023-08-05,37103,51
2023-08-05,37104,59
2023-08-05,37105,98
2023-08-05,37106,26
2023-08-05,37107,19
2023-08-05,37108,66
2023-08-05,37109,31
2023-08-05,37201,20
2023-08-05,37202,14
2023-08-05,37203,26
2023-08-05,37204,235
2023-08-05,37205,6
2023-08-05,37206,6
2023-08-05,37207,1
2023-08-05,37208,24
2023-08-05,37209,13
2023-08-06,37001,26
2023-08-06,37005,12
2023-08-06,37008,4
2023-08-06,37010,3
2023-08-06,37101,2
2023-08-06,37103,1
2023-08-06,37104,1
2023-08-06,37107,4
2023-08-06,37108,13
2023-08-06,37204,4
2023-08-07,37001,1445
2023-08-07,37005,828
2023-08-07,37008,351
2023-08-07,37009,165
2023-08-07,37010,49
2023-08-07,37101,55
2023-08-07,37102,18
2023-08-07,37103,46
2023-08-07,37104,82
2023-08-07,37105,81
2023-08-07,37106,8
2023-08-07,37107,17
2023-08-07,37108,64
2023-08-07,37109,46
2023-08-07,37201,16
2023-08-07,37202,80
2023-08-07,37203,39
2023-08-07,37204,291
2023-08-07,37205,3
2023-08-07,37206,1
2023-08-07,37207,1
2023-08-07,37208,12
2023-08-08,37001,1574
2023-08-08,37005,885
2023-08-08,37008,405
2023-08-08,37009,188
2023-08-08,37010,54
2023-08-08,37101,68
2023-08-08,37102,16
2023-08-08,37103,85
2023-08-08,37104,75
2023-08-08,37105,92
2023-08-08,37106,8
2023-08-08,37107,24
2023-08-08,37108,53
2023-08-08,37109,44
2023-08-08,37201,10
2023-08-08,37202,88
2023-08-08,37203,53
2023-08-08,37204,268
2023-08-08,37205,2
2023-08-08,37206,1
2023-08-08,37207,1
2023-08-08,37208,14
2023-08-09,37001,1614
2023-08-09,37005,873
2023-08-09,37008,325
2023-08-09,37009,150
2023-08-09,37010,59
2023-08-09,37101,46
2023-08-09,37102,21
2023-08-09,37103,55
2023-08-09,37104,75
2023-08-09,37105,68
2023-08-09,37106,10
2023-08-09,37107,29
2023-08-09,37108,79
2023-08-09,37109,44
2023-08-09,37201,24
2023-08-09,37202,72
2023-08-09,37203,34
2023-08-09,37204,298
2023-08-09,37205,1
2023-08-09,37207,1
2023-08-09,37208,9
2023-08-10,37001,1649
2023-08-10,37005,925
2023-08-10,37008,352
2023-08-10,37009,190
2023-08-10,37010,60
2023-08-10,37101,69
2023-08-10,37102,18
2023-08-10,37103,72
2023-08-10,37104,76
2023-08-10,37105,88
2023-08-10,37106,12
2023-08-10,37107,33
2023-08-10,37108,70
2023-08-10,37109,43
2023-08-10,37201,22
2023-08-10,37202,130
2023-08-10,37203,54
2023-08-10,37204,301
2023-08-10,37205,1
2023-08-10,37206,3
2023-08-10,37207,1
2023-08-10,37208,21
2023-08-11,37001,1472
2023-08-11,37005,717
2023-08-11,37008,258
2023-08-11,37009,122
2023-08-11,37010,48
2023-08-11,37101,58
2023-08-11,37102,13
2023-08-11,37103,60
2023-08-11,37104,68
2023-08-11,37105,68
2023-08-11,37106,16
2023-08-11,37107,22
2023-08-11,37108,89
2023-08-11,37109,28
2023-08-11,37201,10
2023-08-11,37202,66
2023-08-11,37203,48
2023-08-11,37204,256
2023-08-11,37205,4
2023-08-11,37206,4
2023-08-11,37207,2
2023-08-11,37208,15
2023-08-12,37001,1224
2023-08-12,37005,452
2023-08-12,37008,56
2023-08-12,37009,19
2023-08-12,37010,34
2023-08-12,37101,56
2023-08-12,37102,12
2023-08-12,37103,55
2023-08-12,37104,42
2023-08-12,37105,92
2023-08-12,37107,24
2023-08-12,37108,77
2023-08-12,37109,31
2023-08-12,37201,26
2023-08-12,37202,14
2023-08-12,37203,44
2023-08-12,37204,230
2023-08-12,37205,7
2023-08-12,37206,6
2023-08-12,37207,1
2023-08-12,37208,5
2023-08-12,37209,14
2023-08-13,37001,39
2023-08-13,37005,17
2023-08-13,37008,7
2023-08-13,37009,2
2023-08-13,37010,6
2023-08-13,37101,1
2023-08-13,37103,2
2023-08-13,37105,5
2023-08-13,37107,2
2023-08-13,37108,23
2023-08-13,37204,5
2023-08-13,37206,1
2023-08-14,37001,1586
2023-08-14,37005,836
2023-08-14,37008,398
2023-08-14,37009,193
2023-08-14,37010,57
2023-08-14,37101,80
2023-08-14,37102,14
2023-08-14,37103,60
2023-08-14,37104,80
2023-08-14,37105,85
2023-08-14,37106,24
2023-08-14,37107,28
2023-08-14,37108,69
2023-08-14,37109,51
2023-08-14,37201,19
2023-08-14,37202,102
2023-08-14,37203,56
2023-08-14,37204,284
2023-08-14,37205,4
2023-08-14,37207,2
2023-08-14,37208,10
2023-08-15,37001,1636
2023-08-15,37005,972
2023-08-15,37008,437
2023-08-15,37009,207
2023-08-15,37010,70
2023-08-15,37101,74
2023-08-15,37102,28
2023-08-15,37103,58
2023-08-15,37104,82
2023-08-15,37105,104
2023-08-15,37106,18
2023-08-15,37107,27
2023-08-15,37108,80
2023-08-15,37109,34
2023-08-15,37201,20
2023-08-15,37202,91
2023-08-15,37203,46
2023-08-15,37204,301
2023-08-15,37207,2
2023-08-15,37208,12
2023-08-16,37001,1684
2023-08-16,37005,920
2023-08-16,37008,377
2023-08-16,37009,209
2023-08-16,37010,61
2023-08-16,37101,63
2023-08-16,37102,16
2023-08-16,37103,57
2023-08-16,37104,84
2023-08-16,37105,95
2023-08-16,37106,18
2023-08-16,37107,17
2023-08-16,37108,105
2023-08-16,37109,45
2023-08-16,37201,23
2023-08-16,37202,54
2023-08-16,37203,55
2023-08-16,37204,290
2023-08-16,37205,1
2023-08-16,37206,2
2023-08-16,37207,2
2023-08-16,37208,2
2023-08-16,37209,1
2023-08-17,37001,1773
2023-08-17,37005,1029
2023-08-17,37008,435
2023-08-17,37009,217
2023-08-17,37010,69
2023-08-17,37101,114
2023-08-17,37102,18
2023-08-17,37103,60
2023-08-17,37104,79
2023-08-17,37105,104
2023-08-17,37106,42
2023-08-17,37107,31
2023-08-17,37108,65
2023-08-17,37109,62
2023-08-17,37201,31
2023-08-17,37202,114
2023-08-17,37203,74
2023-08-17,37204,298
2023-08-17,37206,2
2023-08-17,37208,15
2023-08-17,37209,1
2023-08-18,37001,1646
2023-08-18,37005,942
2023-08-18,37008,276
2023-08-18,37009,156
2023-08-18,37010,56
2023-08-18,37101,99
2023-08-18,37102,11
2023-08-18,37103,75
2023-08-18,37104,57
2023-08-18,37105,72
2023-08-18,37106,59
2023-08-18,37107,28
2023-08-18,37108,64
2023-08-18,37109,47
2023-08-18,37201,29
2023-08-18,37202,47
2023-08-18,37203,29
2023-08-18,37204,312
2023-08-18,37206,3
2023-08-18,37207,1
2023-08-18,37208,15
2023-08-19,37001,1030
2023-08-19,37005,480
2023-08-19,37008,58
2023-08-19,37009,17
2023-08-19,37010,20
2023-08-19,37101,86
2023-08-19,37102,9
2023-08-19,37103,47
2023-08-19,37104,50
2023-08-19,37105,67
2023-08-19,37106,67
2023-08-19,37107,23
2023-08-19,37108,43
2023-08-19,37109,20
2023-08-19,37201,15
2023-08-19,37202,9
2023-08-19,37203,24
2023-08-19,37204,180
2023-08-19,37205,9
2023-08-19,37206,1
2023-08-19,37207,1
2023-08-19,37208,38
2023-08-19,37209,3
2023-08-20,37001,31
2023-08-20,37005,8
2023-08-20,37008,8
2023-08-20,37009,1
2023-08-20,37010,1
2023-08-20,37101,3
2023-08-20,37104,2
2023-08-20,37105,1
2023-08-20,37106,1
2023-08-20,37107,1
2023-08-20,37108,14
2023-08-20,37109,2
2023-08-20,37204,3
2023-08-21,37001,1561
2023-08-21,37005,867
2023-08-21,37008,386
2023-08-21,37009,176
2023-08-21,37010,54
2023-08-21,37101,72
2023-08-21,37102,20
2023-08-21,37103,55
2023-08-21,37104,75
2023-08-21,37105,82
2023-08-21,37106,38
2023-08-21,37107,26
2023-08-21,37108,69
2023-08-21,37109,32
2023-08-21,37201,30
2023-08-21,37202,81
2023-08-21,37203,34
2023-08-21,37204,256
2023-08-21,37205,2
2023-08-21,37206,3
2023-08-21,37207,2
2023-08-21,37208,11
2023-08-22,37001,1525
2023-08-22,37005,965
2023-08-22,37008,420
2023-08-22,37009,190
2023-08-22,37010,42
2023-08-22,37101,110
2023-08-22,37102,14
2023-08-22,37103,60
2023-08-22,37104,70
2023-08-22,37105,66
2023-08-22,37106,36
2023-08-22,37107,20
2023-08-22,37108,50
2023-08-22,37109,40
2023-08-22,37201,17
2023-08-22,37202,72
2023-08-22,37203,45
2023-08-22,37204,244
2023-08-22,37205,1
2023-08-22,37206,1
2023-08-22,37208,6
2023-08-23,37001,1470
2023-08-23,37005,942
2023-08-23,37008,397
2023-08-23,37009,200
2023-08-23,37010,70
2023-08-23,37101,112
2023-08-23,37102,18
2023-08-23,37103,57
2023-08-23,37104,66
2023-08-23,37105,85
2023-08-23,37106,56
2023-08-23,37107,23
2023-08-23,37108,72
2023-08-23,37109,45
2023-08-23,37201,19
2023-08-23,37202,64
2023-08-23,37203,55
2023-08-23,37204,261
2023-08-23,37205,1
2023-08-23,37206,1
2023-08-23,37207,1
2023-08-23,37208,5
2023-08-24,37001,1569
2023-08-24,37005,1011
2023-08-24,37008,402
2023-08-24,37009,187
2023-08-24,37010,70
2023-08-24,37101,102
2023-08-24,37102,20
2023-08-24,37103,58
2023-08-24,37104,82
2023-08-24,37105,78
2023-08-24,37106,54
2023-08-24,37107,29
2023-08-24,37108,97
2023-08-24,37109,44
2023-08-24,37201,24
2023-08-24,37202,111
2023-08-24,37203,58
2023-08-24,37204,260
2023-08-24,37205,2
2023-08-24,37207,1
2023-08-24,37208,16
2023-08-25,37001,1582
2023-08-25,37005,821
2023-08-25,37008,290
2023-08-25,37009,145
2023-08-25,37010,45
2023-08-25,37101,72
2023-08-25,37102,9
2023-08-25,37103,28
2023-08-25,37104,83
2023-08-25,37105,76
2023-08-25,37106,21
2023-08-25,37107,19
2023-08-25,37108,69
2023-08-25,37109,30
2023-08-25,37201,22
2023-08-25,37202,39
2023-08-25,37203,39
2023-08-25,37204,246
2023-08-25,37208,5
2023-08-26,37001,1013
2023-08-26,37005,643
2023-08-26,37008,68
2023-08-26,37009,25
2023-08-26,37010,31
2023-08-26,37101,87
2023-08-26,37102,15
2023-08-26,37103,1
2023-08-26,37104,55
2023-08-26,37105,71
2023-08-26,37106,133
2023-08-26,37107,16
2023-08-26,37108,59
2023-08-26,37109,28
2023-08-26,37201,51
2023-08-26,37202,16
2023-08-26,37203,54
2023-08-26,37204,274
2023-08-26,37205,11
2023-08-26,37206,2
2023-08-26,37207,2
2023-08-26,37208,18
2023-08-26,37209,15
2023-08-27,37001,20
2023-08-27,37005,16
2023-08-27,37008,3
2023-08-27,37009,1
2023-08-27,37010,3
2023-08-27,37101,2
2023-08-27,37103,1
2023-08-27,37104,1
2023-08-27,37105,3
2023-08-27,37108,21
2023-08-27,37201,2
2023-08-27,37202,1
2023-08-27,37204,4
2023-08-27,37206,1
2023-08-28,37001,1550
2023-08-28,37005,936
2023-08-28,37008,422
2023-08-28,37009,182
2023-08-28,37010,69
2023-08-28,37101,109
2023-08-28,37102,17
2023-08-28,37103,51
2023-08-28,37104,75
2023-08-28,37105,72
2023-08-28,37106,39
2023-08-28,37107,27
2023-08-28,37108,71
2023-08-28,37109,51
2023-08-28,37201,28
2023-08-28,37202,88
2023-08-28,37203,47
2023-08-28,37204,243
2023-08-28,37205,2
2023-08-28,37207,1
2023-08-28,37208,16
2023-08-29,37001,1552
2023-08-29,37005,952
2023-08-29,37008,420
2023-08-29,37009,244
2023-08-29,37010,75
2023-08-29,37101,119
2023-08-29,37102,17
2023-08-29,37103,59
2023-08-29,37104,73
2023-08-29,37105,87
2023-08-29,37106,52
2023-08-29,37107,30
2023-08-29,37108,60
2023-08-29,37109,36
2023-08-29,37201,23
2023-08-29,37202,92
2023-08-29,37203,53
2023-08-29,37204,275
2023-08-29,37205,3
2023-08-29,37206,1
2023-08-29,37207,1
2023-08-29,37208,6
2023-08-30,37001,1524
2023-08-30,37005,907
2023-08-30,37008,396
2023-08-30,37009,182
2023-08-30,37010,73
2023-08-30,37101,86
2023-08-30,37102,17
2023-08-30,37103,67
2023-08-30,37104,81
2023-08-30,37105,60
2023-08-30,37106,31
2023-08-30,37107,35
2023-08-30,37108,48
2023-08-30,37109,43
2023-08-30,37201,21
2023-08-30,37202,64
2023-08-30,37203,44
2023-08-30,37204,255
2023-08-30,37205,1
2023-08-30,37206,1
2023-08-30,37207,1
2023-08-30,37208,13
2023-08-31,37001,1650
2023-08-31,37005,1007
2023-08-31,37008,347
2023-08-31,37009,199
2023-08-31,37010,64
2023-08-31,37101,130
2023-08-31,37102,17
2023-08-31,37103,54
2023-08-31,37104,81
2023-08-31,37105,89
2023-08-31,37106,64
2023-08-31,37107,34
2023-08-31,37108,62
2023-08-31,37109,40
2023-08-31,37201,25
2023-08-31,37202,124
2023-08-31,37203,56
2023-08-31,37204,279
2023-08-31,37206,4
2023-08-31,37207,1
2023-08-31,37208,16
2023-09-01,37001,1684
2023-09-01,37005,898
2023-09-01,37008,286
2023-09-01,37009,168
2023-09-01,37010,58
2023-09-01,37101,99
2023-09-01,37102,17
2023-09-01,37103,70
2023-09-01,37104,78
2023-09-01,37105,69
2023-09-01,37106,51
2023-09-01,37107,24
2023-09-01,37108,80
2023-09-01,37109,46
2023-09-01,37201,23
2023-09-01,37202,67
2023-09-01,37203,36
2023-09-01,37204,292
2023-09-01,37205,2
2023-09-01,37206,1
2023-09-01,37208,5
2023-09-01,37209,1
2023-09-02,37001,1147
2023-09-02,37005,527
2023-09-02,37008,130
2023-09-02,37009,26
2023-09-02,37010,149
2023-09-02,37101,99
2023-09-02,37102,25
2023-09-02,37103,58
2023-09-02,37104,66
2023-09-02,37105,99
2023-09-02,37106,139
2023-09-02,37107,28
2023-09-02,37108,46
2023-09-02,37109,36
2023-09-02,37201,18
2023-09-02,37202,22
2023-09-02,37203,31
2023-09-02,37204,307
2023-09-02,37205,8
2023-09-02,37207,1
2023-09-02,37208,16
2023-09-02,37209,10
2023-09-03,37001,26
2023-09-03,37005,11
2023-09-03,37008,4
2023-09-03,37009,1
2023-09-03,37010,2
2023-09-03,37101,2
2023-09-03,37103,2
2023-09-03,37104,1
2023-09-03,37105,3
2023-09-03,37107,2
2023-09-03,37108,19
2023-09-03,37204,8
2023-09-04,37001,1523
2023-09-04,37005,903
2023-09-04,37008,354
2023-09-04,37009,183
2023-09-04,37010,79
2023-09-04,37101,106
2023-09-04,37102,13
2023-09-04,37103,56
2023-09-04,37104,72
2023-09-04,37105,76
2023-09-04,37106,31
2023-09-04,37107,29
2023-09-04,37108,81
2023-09-04,37109,41
2023-09-04,37201,22
2023-09-04,37202,66
2023-09-04,37203,42
2023-09-04,37204,288
2023-09-04,37205,1
2023-09-04,37206,4
2023-09-04,37207,2
2023-09-04,37208,12
2023-09-05,37001,1511
2023-09-05,37005,928
2023-09-05,37008,421
2023-09-05,37009,191
2023-09-05,37010,55
2023-09-05,37101,112
2023-09-05,37102,7
2023-09-05,37103,63
2023-09-05,37104,74
2023-09-05,37105,89
2023-09-05,37106,49
2023-09-05,37107,24
2023-09-05,37108,52
2023-09-05,37109,42
2023-09-05,37201,28
2023-09-05,37202,77
2023-09-05,37203,30
2023-09-05,37204,225
2023-09-05,37205,1
2023-09-05,37206,1
2023-09-05,37207,1
2023-09-05,37208,7
2023-09-06,37001,1455
2023-09-06,37005,842
2023-09-06,37008,401
2023-09-06,37009,225
2023-09-06,37010,62
2023-09-06,37101,106
2023-09-06,37102,12
2023-09-06,37103,62
2023-09-06,37104,65
2023-09-06,37105,64
2023-09-06,37106,43
2023-09-06,37107,30
2023-09-06,37108,64
2023-09-06,37109,52
2023-09-06,37201,19
2023-09-06,37202,60
2023-09-06,37203,33
2023-09-06,37204,227
2023-09-06,37205,1
2023-09-06,37206,4
2023-09-06,37207,2
2023-09-06,37208,11
2023-09-07,37001,1489
2023-09-07,37005,917
2023-09-07,37008,459
2023-09-07,37009,174
2023-09-07,37010,76
2023-09-07,37101,112
2023-09-07,37102,15
2023-09-07,37103,47
2023-09-07,37104,79
2023-09-07,37105,76
2023-09-07,37106,38
2023-09-07,37107,33
2023-09-07,37108,63
2023-09-07,37109,40
2023-09-07,37201,19
2023-09-07,37202,113
2023-09-07,37203,63
2023-09-07,37204,265
2023-09-07,37205,1
2023-09-07,37208,21
2023-09-08,37001,1500
2023-09-08,37005,771
2023-09-08,37008,250
2023-09-08,37009,136
2023-09-08,37010,45
2023-09-08,37101,100
2023-09-08,37102,16
2023-09-08,37103,50
2023-09-08,37104,89
2023-09-08,37105,69
2023-09-08,37106,47
2023-09-08,37107,24
2023-09-08,37108,115
2023-09-08,37109,44
2023-09-08,37201,24
2023-09-08,37202,49
2023-09-08,37203,40
2023-09-08,37204,268
2023-09-08,37205,1
2023-09-08,37208,13
2023-09-09,37001,1087
2023-09-09,37005,479
2023-09-09,37008,92
2023-09-09,37009,49
2023-09-09,37010,38
2023-09-09,37101,107
2023-09-09,37102,7
2023-09-09,37103,43
2023-09-09,37104,17
2023-09-09,37105,61
2023-09-09,37106,75
2023-09-09,37107,16
2023-09-09,37108,51
2023-09-09,37109,24
2023-09-09,37201,21
2023-09-09,37202,11
2023-09-09,37203,32
2023-09-09,37204,226
2023-09-09,37205,3
2023-09-09,37206,2
2023-09-09,37208,16
2023-09-09,37209,14
2023-09-10,37001,14
2023-09-10,37005,10
2023-09-10,37008,3
2023-09-10,37009,1
2023-09-10,37101,1
2023-09-10,37102,1
2023-09-10,37105,2
2023-09-10,37106,2
2023-09-10,37108,16
2023-09-10,37109,1
2023-09-10,37204,1
2023-09-10,37205,1
2023-09-11,37001,1399
2023-09-11,37005,958
2023-09-11,37008,392
2023-09-11,37009,195
2023-09-11,37010,64
2023-09-11,37101,88
2023-09-11,37102,14
2023-09-11,37103,37
2023-09-11,37104,69
2023-09-11,37105,76
2023-09-11,37106,30
2023-09-11,37107,24
2023-09-11,37108,88
2023-09-11,37109,33
2023-09-11,37201,14
2023-09-11,37202,91
2023-09-11,37203,46
2023-09-11,37204,264
2023-09-11,37205,3
2023-09-11,37206,8
2023-09-11,37207,2
2023-09-11,37208,21
2023-09-12,37001,1413
2023-09-12,37005,1064
2023-09-12,37008,489
2023-09-12,37009,236
2023-09-12,37010,55
2023-09-12,37101,114
2023-09-12,37102,17
2023-09-12,37103,65
2023-09-12,37104,79
2023-09-12,37105,86
2023-09-12,37106,36
2023-09-12,37107,23
2023-09-12,37108,51
2023-09-12,37109,53
2023-09-12,37201,12
2023-09-12,37202,69
2023-09-12,37203,38
2023-09-12,37204,235
2023-09-12,37208,6
2023-09-13,37001,1415
2023-09-13,37005,905
2023-09-13,37008,400
2023-09-13,37009,189
2023-09-13,37010,80
2023-09-13,37101,93
2023-09-13,37102,13
2023-09-13,37103,56
2023-09-13,37104,93
2023-09-13,37105,57
2023-09-13,37106,36
2023-09-13,37107,32
2023-09-13,37108,55
2023-09-13,37109,34
2023-09-13,37201,12
2023-09-13,37202,60
2023-09-13,37203,46
2023-09-13,37204,275
2023-09-13,37205,1
2023-09-13,37206,2
2023-09-13,37207,4
2023-09-13,37208,8
2023-09-14,37001,1580
2023-09-14,37005,1010
2023-09-14,37008,391
2023-09-14,37009,243
2023-09-14,37010,66
2023-09-14,37101,126
2023-09-14,37102,18
2023-09-14,37103,51
2023-09-14,37104,69
2023-09-14,37105,73
2023-09-14,37106,56
2023-09-14,37107,39
2023-09-14,37108,58
2023-09-14,37109,35
2023-09-14,37201,17
2023-09-14,37202,104
2023-09-14,37203,44
2023-09-14,37204,245
2023-09-14,37206,2
2023-09-14,37208,15
2023-09-15,37001,1417
2023-09-15,37005,853
2023-09-15,37008,303
2023-09-15,37009,141
2023-09-15,37010,52
2023-09-15,37101,107
2023-09-15,37102,15
2023-09-15,37103,65
2023-09-15,37104,77
2023-09-15,37105,90
2023-09-15,37106,74
2023-09-15,37107,31
2023-09-15,37108,108
2023-09-15,37109,41
2023-09-15,37201,19
2023-09-15,37202,49
2023-09-15,37203,36
2023-09-15,37204,271
2023-09-15,37206,2
2023-09-15,37207,1
2023-09-15,37208,10
2023-09-16,37001,921
2023-09-16,37005,591
2023-09-16,37008,68
2023-09-16,37009,22
2023-09-16,37010,31
2023-09-16,37101,89
2023-09-16,37102,3
2023-09-16,37103,58
2023-09-16,37104,51
2023-09-16,37105,55
2023-09-16,37106,102
2023-09-16,37107,11
2023-09-16,37108,4
2023-09-16,37109,27
2023-09-16,37201,28
2023-09-16,37202,17
2023-09-16,37203,32
2023-09-16,37204,249
2023-09-16,37205,16
2023-09-16,37206,6
2023-09-16,37207,1
2023-09-16,37208,16
2023-09-16,37209,5
2023-09-17,37001,19
2023-09-17,37005,13
2023-09-17,37008,9
2023-09-17,37009,1
2023-09-17,37010,1
2023-09-17,37101,3
2023-09-17,37102,2
2023-09-17,37104,1
2023-09-17,37105,1
2023-09-17,37107,2
2023-09-17,37108,13
2023-09-17,37109,1
2023-09-17,37201,1
2023-09-17,37202,1
2023-09-17,37204,2
2023-09-18,37001,1486
2023-09-18,37005,955
2023-09-18,37008,453
2023-09-18,37009,225
2023-09-18,37010,57
2023-09-18,37101,106
