time,zone,fee
2023-08-12,37010,24
2023-08-12,37101,26
2023-08-12,37102,11
2023-08-12,37104,37
2023-08-12,37105,57
2023-08-12,37107,20
2023-08-12,37108,28
2023-08-12,37109,25
2023-08-12,37201,17
2023-08-12,37202,10
2023-08-12,37203,35
2023-08-12,37204,154
2023-08-12,37205,5
2023-08-12,37206,5
2023-08-12,37207,1
2023-08-12,37208,3
2023-08-12,37209,13
2023-08-13,37001,19
2023-08-13,37005,13
2023-08-13,37008,4
2023-08-13,37009,2
2023-08-13,37010,3
2023-08-13,37105,1
2023-08-13,37107,2
2023-08-13,37108,6
2023-08-13,37204,2
2023-08-14,37001,1094
2023-08-14,37005,584
2023-08-14,37008,276
2023-08-14,37009,135
2023-08-14,37010,37
2023-08-14,37101,41
2023-08-14,37102,7
2023-08-14,37104,74
2023-08-14,37105,43
2023-08-14,37106,17
2023-08-14,37107,19
2023-08-14,37108,21
2023-08-14,37109,36
2023-08-14,37201,17
2023-08-14,37202,88
2023-08-14,37203,31
2023-08-14,37204,178
2023-08-14,37205,1
2023-08-14,37207,1
2023-08-14,37208,9
2023-08-15,37001,1116
2023-08-15,37005,696
2023-08-15,37008,322
2023-08-15,37009,136
2023-08-15,37010,52
2023-08-15,37101,32
2023-08-15,37102,16
2023-08-15,37104,72
2023-08-15,37105,57
2023-08-15,37106,10
2023-08-15,37107,22
2023-08-15,37108,34
2023-08-15,37109,25
2023-08-15,37201,14
2023-08-15,37202,75
2023-08-15,37203,29
2023-08-15,37204,172
2023-08-15,37208,11
2023-08-16,37001,1159
2023-08-16,37005,656
2023-08-16,37008,284
2023-08-16,37009,138
2023-08-16,37010,41
2023-08-16,37101,30
2023-08-16,37102,12
2023-08-16,37104,71
2023-08-16,37105,43
2023-08-16,37106,10
2023-08-16,37107,15
2023-08-16,37108,44
2023-08-16,37109,35
2023-08-16,37201,20
2023-08-16,37202,44
2023-08-16,37203,34
2023-08-16,37204,184
2023-08-16,37206,1
2023-08-16,37207,1
2023-08-16,37208,1
2023-08-17,37001,1205
2023-08-17,37005,721
2023-08-17,37008,319
2023-08-17,37009,148
2023-08-17,37010,53
2023-08-17,37101,56
2023-08-17,37102,15
2023-08-17,37104,64
2023-08-17,37105,67
2023-08-17,37106,30
2023-08-17,37107,20
2023-08-17,37108,17
2023-08-17,37109,42
2023-08-17,37201,22
2023-08-17,37202,93
2023-08-17,37203,45
2023-08-17,37204,182
2023-08-17,37206,1
2023-08-17,37208,9
2023-08-18,37001,1098
2023-08-18,37005,654
2023-08-18,37008,191
2023-08-18,37009,127
2023-08-18,37010,37
2023-08-18,37101,43
2023-08-18,37102,9
2023-08-18,37104,49
2023-08-18,37105,44
2023-08-18,37106,38
2023-08-18,37107,22
2023-08-18,37108,26
2023-08-18,37109,39
2023-08-18,37201,19
2023-08-18,37202,45
2023-08-18,37203,16
2023-08-18,37204,171
2023-08-18,37206,2
2023-08-18,37208,9
2023-08-19,37001,685
2023-08-19,37005,335
2023-08-19,37008,40
2023-08-19,37009,12
2023-08-19,37010,19
2023-08-19,37101,29
2023-08-19,37102,7
2023-08-19,37104,43
2023-08-19,37105,43
2023-08-19,37106,41
2023-08-19,37107,11
2023-08-19,37108,13
2023-08-19,37109,17
2023-08-19,37201,6
2023-08-19,37202,7
2023-08-19,37203,17
2023-08-19,37204,122
2023-08-19,37205,4
2023-08-19,37206,1
2023-08-19,37207,1
2023-08-19,37208,23
2023-08-19,37209,3
2023-08-20,37001,16
2023-08-20,37005,6
2023-08-20,37008,4
2023-08-20,37101,1
2023-08-20,37104,2
2023-08-20,37105,1
2023-08-20,37108,3
2023-08-20,37109,1
2023-08-20,37204,1
2023-08-21,37001,1050
2023-08-21,37005,574
2023-08-21,37008,271
2023-08-21,37009,116
2023-08-21,37010,40
2023-08-21,37101,37
2023-08-21,37102,14
2023-08-21,37104,61
2023-08-21,37105,41
2023-08-21,37106,26
2023-08-21,37107,20
2023-08-21,37108,17
2023-08-21,37109,27
2023-08-21,37201,24
2023-08-21,37202,68
2023-08-21,37203,20
2023-08-21,37204,137
2023-08-21,37205,1
2023-08-21,37206,2
2023-08-21,37208,10
2023-08-22,37001,1041
2023-08-22,37005,640
2023-08-22,37008,299
2023-08-22,37009,138
2023-08-22,37010,31
2023-08-22,37101,55
2023-08-22,37102,10
2023-08-22,37104,59
2023-08-22,37105,30
2023-08-22,37106,26
2023-08-22,37107,11
2023-08-22,37108,23
2023-08-22,37109,32
2023-08-22,37201,10
2023-08-22,37202,64
2023-08-22,37203,28
2023-08-22,37204,145
2023-08-22,37205,1
2023-08-22,37208,5
2023-08-23,37001,1006
2023-08-23,37005,673
2023-08-23,37008,274
2023-08-23,37009,133
2023-08-23,37010,41
2023-08-23,37101,66
2023-08-23,37102,14
2023-08-23,37104,58
2023-08-23,37105,51
2023-08-23,37106,38
2023-08-23,37107,18
2023-08-23,37108,42
2023-08-23,37109,28
2023-08-23,37201,16
2023-08-23,37202,55
2023-08-23,37203,33
2023-08-23,37204,151
2023-08-23,37206,1
2023-08-23,37208,5
2023-08-24,37001,1101
2023-08-24,37005,715
2023-08-24,37008,277
2023-08-24,37009,129
2023-08-24,37010,41
2023-08-24,37101,48
2023-08-24,37102,9
2023-08-24,37104,75
2023-08-24,37105,38
2023-08-24,37106,38
2023-08-24,37107,24
2023-08-24,37108,38
2023-08-24,37109,32
2023-08-24,37201,19
2023-08-24,37202,92
2023-08-24,37203,42
2023-08-24,37204,140
2023-08-24,37205,2
2023-08-24,37208,13
2023-08-25,37001,1084
2023-08-25,37005,562
2023-08-25,37008,182
2023-08-25,37009,107
2023-08-25,37010,29
2023-08-25,37101,33
2023-08-25,37102,6
2023-08-25,37104,67
2023-08-25,37105,41
2023-08-25,37106,16
2023-08-25,37107,14
2023-08-25,37108,23
2023-08-25,37109,20
2023-08-25,37201,16
2023-08-25,37202,33
2023-08-25,37203,20
2023-08-25,37204,135
2023-08-25,37208,5
2023-08-26,37001,630
2023-08-26,37005,436
2023-08-26,37008,44
2023-08-26,37009,15
2023-08-26,37010,23
2023-08-26,37101,42
2023-08-26,37102,11
2023-08-26,37104,44
2023-08-26,37105,41
2023-08-26,37106,86
2023-08-26,37107,10
2023-08-26,37108,18
2023-08-26,37109,21
2023-08-26,37201,29
2023-08-26,37202,13
2023-08-26,37203,36
2023-08-26,37204,172
2023-08-26,37205,8
2023-08-26,37206,2
2023-08-26,37207,2
2023-08-26,37208,16
2023-08-26,37209,12
2023-08-27,37001,8
2023-08-27,37005,10
2023-08-27,37008,1
2023-08-27,37009,1
2023-08-27,37010,2
2023-08-27,37104,1
2023-08-27,37105,1
2023-08-27,37108,5
2023-08-27,37201,1
2023-08-27,37204,1
2023-08-27,37206,1
2023-08-28,37001,1071
2023-08-28,37005,640
2023-08-28,37008,307
2023-08-28,37009,132
2023-08-28,37010,49
2023-08-28,37101,46
2023-08-28,37102,12
2023-08-28,37104,64
2023-08-28,37105,34
2023-08-28,37106,32
2023-08-28,37107,22
2023-08-28,37108,31
2023-08-28,37109,35
2023-08-28,37201,20
2023-08-28,37202,71
2023-08-28,37203,28
2023-08-28,37204,133
2023-08-28,37205,1
2023-08-28,37207,1
2023-08-28,37208,14
2023-08-29,37001,1071
2023-08-29,37005,666
2023-08-29,37008,316
2023-08-29,37009,164
2023-08-29,37010,46
2023-08-29,37101,50
2023-08-29,37102,11
2023-08-29,37104,64
2023-08-29,37105,38
2023-08-29,37106,37
2023-08-29,37107,21
2023-08-29,37108,21
2023-08-29,37109,24
2023-08-29,37201,19
2023-08-29,37202,67
2023-08-29,37203,33
2023-08-29,37204,161
2023-08-29,37205,3
2023-08-29,37208,4
2023-08-30,37001,1039
2023-08-30,37005,624
2023-08-30,37008,279
2023-08-30,37009,127
2023-08-30,37010,44
2023-08-30,37101,34
2023-08-30,37102,11
2023-08-30,37104,68
2023-08-30,37105,25
2023-08-30,37106,24
2023-08-30,37107,24
2023-08-30,37108,22
2023-08-30,37109,32
2023-08-30,37201,17
2023-08-30,37202,58
2023-08-30,37203,30
2023-08-30,37204,146
2023-08-30,37205,1
2023-08-30,37206,1
2023-08-30,37208,12
2023-08-31,37001,1162
2023-08-31,37005,679
2023-08-31,37008,242
2023-08-31,37009,134
2023-08-31,37010,49
2023-08-31,37101,61
2023-08-31,37102,7
2023-08-31,37104,68
2023-08-31,37105,49
2023-08-31,37106,47
2023-08-31,37107,26
2023-08-31,37108,23
2023-08-31,37109,32
2023-08-31,37201,16
2023-08-31,37202,102
2023-08-31,37203,33
2023-08-31,37204,160
2023-08-31,37206,2
2023-08-31,37208,13
2023-09-01,37001,1136
2023-09-01,37005,633
2023-09-01,37008,185
2023-09-01,37009,111
2023-09-01,37010,39
2023-09-01,37101,46
2023-09-01,37102,11
2023-09-01,37104,61
2023-09-01,37105,44
2023-09-01,37106,32
2023-09-01,37107,17
2023-09-01,37108,22
2023-09-01,37109,35
2023-09-01,37201,16
2023-09-01,37202,56
2023-09-01,37203,22
2023-09-01,37204,153
2023-09-01,37206,1
2023-09-01,37208,3
2023-09-02,37001,735
2023-09-02,37005,369
2023-09-02,37008,87
2023-09-02,37009,16
2023-09-02,37010,89
2023-09-02,37101,43
2023-09-02,37102,18
2023-09-02,37104,52
2023-09-02,37105,64
2023-09-02,37106,92
2023-09-02,37107,22
2023-09-02,37108,18
2023-09-02,37109,26
2023-09-02,37201,13
2023-09-02,37202,19
2023-09-02,37203,18
2023-09-02,37204,204
2023-09-02,37205,7
2023-09-02,37207,1
2023-09-02,37208,14
2023-09-02,37209,7
2023-09-03,37001,14
2023-09-03,37005,4
2023-09-03,37008,3
2023-09-03,37009,1
2023-09-03,37010,2
2023-09-03,37101,1
2023-09-03,37104,1
2023-09-03,37105,1
2023-09-03,37108,4
2023-09-03,37204,2
2023-09-04,37001,1036
2023-09-04,37005,609
2023-09-04,37008,233
2023-09-04,37009,138
2023-09-04,37010,58
2023-09-04,37101,39
2023-09-04,37102,10
2023-09-04,37104,58
2023-09-04,37105,35
2023-09-04,37106,20
2023-09-04,37107,17
2023-09-04,37108,23
2023-09-04,37109,32
2023-09-04,37201,9
2023-09-04,37202,52
2023-09-04,37203,27
2023-09-04,37204,152
2023-09-04,37206,4
2023-09-04,37208,11
2023-09-05,37001,1003
2023-09-05,37005,627
2023-09-05,37008,295
2023-09-05,37009,131
2023-09-05,37010,38
2023-09-05,37101,45
2023-09-05,37102,5
2023-09-05,37104,59
2023-09-05,37105,48
2023-09-05,37106,30
2023-09-05,37107,15
2023-09-05,37108,19
2023-09-05,37109,33
2023-09-05,37201,24
2023-09-05,37202,64
2023-09-05,37203,16
2023-09-05,37204,89
2023-09-05,37206,1
2023-09-05,37208,5
2023-09-06,37001,973
2023-09-06,37005,582
2023-09-06,37008,268
2023-09-06,37009,158
2023-09-06,37010,41
2023-09-06,37101,52
2023-09-06,37102,7
2023-09-06,37104,57
2023-09-06,37105,35
2023-09-06,37106,33
2023-09-06,37107,15
2023-09-06,37108,18
2023-09-06,37109,42
2023-09-06,37201,14
2023-09-06,37202,52
2023-09-06,37203,24
2023-09-06,37204,105
2023-09-06,37206,1
2023-09-06,37208,11
2023-09-07,37001,1005
2023-09-07,37005,613
2023-09-07,37008,326
2023-09-07,37009,120
2023-09-07,37010,50
2023-09-07,37101,52
2023-09-07,37102,9
2023-09-07,37104,66
2023-09-07,37105,37
2023-09-07,37106,27
2023-09-07,37107,26
2023-09-07,37108,23
2023-09-07,37109,32
2023-09-07,37201,13
2023-09-07,37202,94
2023-09-07,37203,42
2023-09-07,37204,141
2023-09-07,37208,19
2023-09-08,37001,995
2023-09-08,37005,543
2023-09-08,37008,155
2023-09-08,37009,99
2023-09-08,37010,33
2023-09-08,37101,38
2023-09-08,37102,11
2023-09-08,37104,77
2023-09-08,37105,37
2023-09-08,37106,34
2023-09-08,37107,16
2023-09-08,37108,33
2023-09-08,37109,32
2023-09-08,37201,19
2023-09-08,37202,36
2023-09-08,37203,28
2023-09-08,37204,155
2023-09-08,37208,10
2023-09-09,37001,724
2023-09-09,37005,314
2023-09-09,37008,66
2023-09-09,37009,21
2023-09-09,37010,28
2023-09-09,37101,37
2023-09-09,37102,7
2023-09-09,37104,12
2023-09-09,37105,39
2023-09-09,37106,46
2023-09-09,37107,15
2023-09-09,37108,25
2023-09-09,37109,16
2023-09-09,37201,14
2023-09-09,37202,7
2023-09-09,37203,25
2023-09-09,37204,132
2023-09-09,37205,2
2023-09-09,37206,2
2023-09-09,37208,8
2023-09-09,37209,14
2023-09-10,37001,10
2023-09-10,37005,5
2023-09-10,37008,2
2023-09-10,37102,1
2023-09-10,37105,1
2023-09-10,37106,1
2023-09-10,37108,2
2023-09-10,37109,1
2023-09-10,37204,1
2023-09-11,37001,945
2023-09-11,37005,654
2023-09-11,37008,284
2023-09-11,37009,146
2023-09-11,37010,45
2023-09-11,37101,42
2023-09-11,37102,8
2023-09-11,37104,57
2023-09-11,37105,37
2023-09-11,37106,22
2023-09-11,37107,18
2023-09-11,37108,34
2023-09-11,37109,28
2023-09-11,37201,10
2023-09-11,37202,73
2023-09-11,37203,28
2023-09-11,37204,155
2023-09-11,37205,2
2023-09-11,37206,4
2023-09-11,37208,16
2023-09-12,37001,952
2023-09-12,37005,725
2023-09-12,37008,346
2023-09-12,37009,167
2023-09-12,37010,40
2023-09-12,37101,57
2023-09-12,37102,15
2023-09-12,37104,65
2023-09-12,37105,46
2023-09-12,37106,24
2023-09-12,37107,15
2023-09-12,37108,9
2023-09-12,37109,36
2023-09-12,37201,11
2023-09-12,37202,57
2023-09-12,37203,23
2023-09-12,37204,121
2023-09-12,37208,6
2023-09-13,37001,963
2023-09-13,37005,626
2023-09-13,37008,276
2023-09-13,37009,132
2023-09-13,37010,62
2023-09-13,37101,46
2023-09-13,37102,7
2023-09-13,37104,81
2023-09-13,37105,26
2023-09-13,37106,27
2023-09-13,37107,21
2023-09-13,37108,17
2023-09-13,37109,22
2023-09-13,37201,8
2023-09-13,37202,50
2023-09-13,37203,32
2023-09-13,37204,136
2023-09-13,37206,1
2023-09-13,37207,2
2023-09-13,37208,8
2023-09-14,37001,1093
2023-09-14,37005,689
2023-09-14,37008,279
2023-09-14,37009,178
2023-09-14,37010,46
2023-09-14,37101,52
2023-09-14,37102,9
2023-09-14,37104,62
2023-09-14,37105,46
2023-09-14,37106,37
2023-09-14,37107,26
2023-09-14,37108,14
2023-09-14,37109,32
2023-09-14,37201,13
2023-09-14,37202,84
2023-09-14,37203,34
2023-09-14,37204,140
2023-09-14,37208,14
2023-09-15,37001,958
2023-09-15,37005,576
2023-09-15,37008,178
2023-09-15,37009,100
2023-09-15,37010,32
2023-09-15,37101,54
2023-09-15,37102,5
2023-09-15,37104,66
2023-09-15,37105,52
2023-09-15,37106,52
2023-09-15,37107,26
2023-09-15,37108,38
2023-09-15,37109,26
2023-09-15,37201,13
2023-09-15,37202,39
2023-09-15,37203,23
2023-09-15,37204,150
2023-09-15,37206,2
2023-09-15,37207,1
2023-09-15,37208,8
2023-09-16,37001,627
2023-09-16,37005,399
2023-09-16,37008,51
2023-09-16,37009,16
2023-09-16,37010,25
2023-09-16,37101,45
2023-09-16,37102,3
2023-09-16,37104,44
2023-09-16,37105,36
2023-09-16,37106,70
2023-09-16,37107,7
2023-09-16,37109,20
2023-09-16,37201,19
2023-09-16,37202,13
2023-09-16,37203,19
2023-09-16,37204,153
2023-09-16,37205,11
2023-09-16,37206,4
2023-09-16,37207,1
2023-09-16,37208,11
2023-09-16,37209,4
2023-09-17,37001,8
2023-09-17,37005,7
2023-09-17,37008,3
2023-09-17,37009,1
2023-09-17,37010,1
2023-09-17,37102,1
2023-09-17,37104,1
2023-09-17,37107,2
2023-09-17,37108,3
2023-09-17,37201,1
2023-09-17,37202,1
2023-09-17,37204,1
2023-09-18,37001,1019
2023-09-18,37005,631
2023-09-18,37008,324
2023-09-18,37009,156
2023-09-18,37010,42
2023-09-18,37101,48
2023-09-18,37102,10
2023-09-18,37104,74
2023-09-18,37105,43
2023-09-18,37106,18
2023-09-18,37107,23
2023-09-18,37108,33
2023-09-18,37109,22
2023-09-18,37201,13
2023-09-18,37202,73
2023-09-18,37203,29
2023-09-18,37204,124
2023-09-18,37206,1
2023-09-18,37208,9
2023-09-19,37001,1120
2023-09-19,37005,676
2023-09-19,37008,307
2023-09-19,37009,166
2023-09-19,37010,46
2023-09-19,37101,50
2023-09-19,37102,13
2023-09-19,37104,59
2023-09-19,37105,33
2023-09-19,37106,37
2023-09-19,37107,24
2023-09-19,37108,20
2023-09-19,37109,41
2023-09-19,37201,9
2023-09-19,37202,62
2023-09-19,37203,27
2023-09-19,37204,155
2023-09-19,37207,1
2023-09-19,37208,7
2023-09-20,37001,1012
2023-09-20,37005,679
2023-09-20,37008,265
2023-09-20,37009,146
2023-09-20,37010,57
2023-09-20,37101,27
2023-09-20,37102,12
2023-09-20,37104,82
2023-09-20,37105,45
2023-09-20,37106,29
2023-09-20,37107,18
2023-09-20,37108,20
2023-09-20,37109,44
2023-09-20,37201,20
2023-09-20,37202,44
2023-09-20,37203,28
2023-09-20,37204,153
2023-09-20,37206,3
2023-09-20,37207,2
2023-09-20,37208,7
2023-09-21,37001,1020
2023-09-21,37005,678
2023-09-21,37008,304
2023-09-21,37009,140
2023-09-21,37010,44
2023-09-21,37101,39
2023-09-21,37102,10
2023-09-21,37104,74
2023-09-21,37105,51
2023-09-21,37106,56
2023-09-21,37107,31
2023-09-21,37108,18
2023-09-21,37109,29
2023-09-21,37201,16
2023-09-21,37202,55
2023-09-21,37203,38
2023-09-21,37204,144
2023-09-21,37206,1
2023-09-21,37207,3
2023-09-21,37208,13
2023-09-22,37001,1052
2023-09-22,37005,575
2023-09-22,37008,202
2023-09-22,37009,111
2023-09-22,37010,41
2023-09-22,37101,42
2023-09-22,37102,12
2023-09-22,37104,60
2023-09-22,37105,45
2023-09-22,37106,32
2023-09-22,37107,30
2023-09-22,37108,16
2023-09-22,37109,32
2023-09-22,37201,18
2023-09-22,37202,57
2023-09-22,37203,30
2023-09-22,37204,153
2023-09-22,37205,1
2023-09-22,37207,1
2023-09-22,37208,7
2023-09-23,37001,576
2023-09-23,37005,348
2023-09-23,37008,53
2023-09-23,37009,16
2023-09-23,37010,23
2023-09-23,37101,29
2023-09-23,37102,16
2023-09-23,37104,36
2023-09-23,37105,51
2023-09-23,37106,68
2023-09-23,37107,9
2023-09-23,37201,18
2023-09-23,37202,13
2023-09-23,37203,14
2023-09-23,37204,1
2023-09-23,37205,13
2023-09-23,37206,3
2023-09-23,37207,1
2023-09-23,37208,7
2023-09-23,37209,9
2023-09-24,37001,13
2023-09-24,37005,12
2023-09-24,37008,2
2023-09-24,37010,1
2023-09-24,37104,1
2023-09-24,37106,1
2023-09-24,37108,3
2023-09-24,37109,2
2023-09-25,37001,1057
2023-09-25,37005,649
2023-09-25,37008,320
2023-09-25,37009,126
2023-09-25,37010,56
2023-09-25,37101,49
2023-09-25,37102,13
2023-09-25,37104,68
2023-09-25,37105,32
2023-09-25,37106,20
2023-09-25,37107,21
2023-09-25,37108,10
2023-09-25,37109,35
2023-09-25,37201,12
2023-09-25,37202,59
2023-09-25,37203,28
2023-09-25,37204,160
2023-09-25,37206,4
2023-09-25,37207,1
2023-09-25,37208,6
2023-09-26,37001,1054
2023-09-26,37005,703
2023-09-26,37008,349
2023-09-26,37009,174
2023-09-26,37010,55
2023-09-26,37101,48
2023-09-26,37102,6
2023-09-26,37104,67
2023-09-26,37105,33
2023-09-26,37106,39
2023-09-26,37107,16
2023-09-26,37108,14
2023-09-26,37109,44
2023-09-26,37201,17
2023-09-26,37202,71
2023-09-26,37203,22
2023-09-26,37204,145
2023-09-26,37205,1
2023-09-26,37206,4
2023-09-26,37207,1
2023-09-26,37208,7
2023-09-27,37001,1002
2023-09-27,37005,627
2023-09-27,37008,272
2023-09-27,37009,125
2023-09-27,37010,63
2023-09-27,37101,37
2023-09-27,37102,10
2023-09-27,37104,63
2023-09-27,37105,33
2023-09-27,37106,32
2023-09-27,37107,7
2023-09-27,37108,11
2023-09-27,37109,30
2023-09-27,37201,8
2023-09-27,37202,51
2023-09-27,37203,23
2023-09-27,37204,148
2023-09-27,37208,6
2023-09-28,37001,1163
2023-09-28,37005,761
2023-09-28,37008,281
2023-09-28,37009,126
2023-09-28,37010,48
2023-09-28,37101,37
2023-09-28,37102,14
2023-09-28,37104,74
2023-09-28,37105,48
2023-09-28,37106,22
2023-09-28,37107,21
2023-09-28,37108,15
2023-09-28,37109,49
2023-09-28,37201,14
2023-09-28,37202,107
2023-09-28,37203,46
2023-09-28,37204,214
2023-09-28,37205,1
2023-09-28,37206,2
2023-09-28,37207,1
2023-09-28,37208,10
2023-09-29,37001,1122
2023-09-29,37005,618
2023-09-29,37008,195
2023-09-29,37009,109
2023-09-29,37010,44
2023-09-29,37101,32
2023-09-29,37102,12
2023-09-29,37104,62
2023-09-29,37105,35
2023-09-29,37106,52
2023-09-29,37107,24
2023-09-29,37108,21
2023-09-29,37109,51
2023-09-29,37201,13
2023-09-29,37202,58
2023-09-29,37203,43
2023-09-29,37204,170
2023-09-29,37205,1
2023-09-29,37206,2
2023-09-29,37207,1
2023-09-29,37208,6
2023-09-30,37001,807
2023-09-30,37005,507
2023-09-30,37008,39
2023-09-30,37009,16
2023-09-30,37010,25
2023-09-30,37101,42
2023-09-30,37102,12
2023-09-30,37104,53
2023-09-30,37105,50
2023-09-30,37106,89
2023-09-30,37107,10
2023-09-30,37108,28
2023-09-30,37109,20
2023-09-30,37201,19
2023-09-30,37202,21
2023-09-30,37203,24
2023-09-30,37204,200
2023-09-30,37205,6
2023-09-30,37206,2
2023-09-30,37207,1
2023-09-30,37208,9
2023-09-30,37209,8
2023-10-01,37001,12
2023-10-01,37005,7
2023-10-01,37009,1
2023-10-01,37105,1
2023-10-01,37108,4
2023-10-01,37109,1
2023-10-01,37202,1
2023-10-01,37204,4
2023-10-02,37001,1067
2023-10-02,37005,543
2023-10-02,37008,192
2023-10-02,37009,97
2023-10-02,37010,31
2023-10-02,37101,46
2023-10-02,37102,14
2023-10-02,37104,65
2023-10-02,37105,74
2023-10-02,37106,73
2023-10-02,37108,22
2023-10-02,37109,47
2023-10-02,37201,11
2023-10-02,37202,25
2023-10-02,37203,25
2023-10-02,37204,228
2023-10-02,37206,1
2023-10-02,37207,1
2023-10-02,37208,10
2023-10-03,37001,81
2023-10-03,37005,32
2023-10-03,37008,12
2023-10-03,37009,4
2023-10-03,37010,4
2023-10-03,37101,2
2023-10-03,37102,2
2023-10-03,37104,2
2023-10-03,37105,3
2023-10-03,37106,1
2023-10-03,37108,13
2023-10-03,37201,1
2023-10-03,37202,2
2023-10-03,37204,16
2023-10-03,37208,1
2023-10-04,37001,1092
2023-10-04,37005,718
2023-10-04,37008,260
2023-10-04,37009,143
2023-10-04,37010,51
2023-10-04,37101,44
2023-10-04,37102,9
2023-10-04,37104,78
2023-10-04,37105,34
2023-10-04,37106,33
2023-10-04,37108,11
2023-10-04,37109,34
2023-10-04,37201,12
2023-10-04,37202,73
2023-10-04,37203,35
2023-10-04,37204,167
2023-10-04,37205,1
2023-10-04,37206,2
2023-10-05,37001,1121
2023-10-05,37005,728
2023-10-05,37008,277
2023-10-05,37009,149
2023-10-05,37010,65
2023-10-05,37101,62
2023-10-05,37102,12
2023-10-05,37104,65
2023-10-05,37105,40
2023-10-05,37106,44
2023-10-05,37107,28
2023-10-05,37108,19
2023-10-05,37109,39
2023-10-05,37201,18
2023-10-05,37202,113
2023-10-05,37203,42
2023-10-05,37204,162
2023-10-05,37206,1
2023-10-05,37208,16
2023-10-06,37001,1065
2023-10-06,37005,662
2023-10-06,37008,207
2023-10-06,37009,122
2023-10-06,37010,39
2023-10-06,37101,67
2023-10-06,37102,13
2023-10-06,37104,71
2023-10-06,37105,36
2023-10-06,37106,31
2023-10-06,37107,24
2023-10-06,37108,25
2023-10-06,37109,33
2023-10-06,37201,20
2023-10-06,37202,47
2023-10-06,37203,30
2023-10-06,37204,152
2023-10-06,37208,11
2023-10-07,37001,703
2023-10-07,37005,385
2023-10-07,37008,76
2023-10-07,37009,14
2023-10-07,37010,22
2023-10-07,37101,38
2023-10-07,37102,9
2023-10-07,37104,48
2023-10-07,37105,34
2023-10-07,37106,79
2023-10-07,37107,13
2023-10-07,37108,20
2023-10-07,37109,15
2023-10-07,37201,13
2023-10-07,37202,13
2023-10-07,37203,28
2023-10-07,37204,141
2023-10-07,37205,1
2023-10-07,37206,3
2023-10-07,37207,1
2023-10-07,37208,8
2023-10-07,37209,4
2023-10-08,37001,13
2023-10-08,37005,12
2023-10-08,37104,1
2023-10-08,37106,1
2023-10-08,37108,6
2023-10-08,37202,1
2023-10-08,37204,2
2023-10-08,37205,1
2023-10-09,37001,965
2023-10-09,37005,656
2023-10-09,37008,284
2023-10-09,37009,151
2023-10-09,37010,40
2023-10-09,37101,43
2023-10-09,37102,15
2023-10-09,37104,72
2023-10-09,37105,40
2023-10-09,37106,33
2023-10-09,37107,27
2023-10-09,37108,13
2023-10-09,37109,34
2023-10-09,37201,17
2023-10-09,37202,71
2023-10-09,37203,17
2023-10-09,37204,187
2023-10-09,37206,1
2023-10-09,37208,12
2023-10-10,37001,1085
2023-10-10,37005,724
2023-10-10,37008,346
2023-10-10,37009,137
2023-10-10,37010,50
2023-10-10,37101,39
2023-10-10,37102,12
2023-10-10,37104,72
2023-10-10,37105,27
2023-10-10,37106,31
2023-10-10,37107,19
2023-10-10,37108,16
2023-10-10,37109,36
2023-10-10,37201,15
2023-10-10,37202,55
2023-10-10,37203,28
2023-10-10,37204,179
2023-10-10,37205,1
2023-10-10,37206,1
2023-10-10,37208,8
2023-10-11,37001,1010
2023-10-11,37005,686
2023-10-11,37008,281
2023-10-11,37009,128
2023-10-11,37010,46
2023-10-11,37101,43
2023-10-11,37102,3
2023-10-11,37104,53
2023-10-11,37105,31
2023-10-11,37106,30
2023-10-11,37107,15
2023-10-11,37108,22
2023-10-11,37109,35
2023-10-11,37201,6
2023-10-11,37202,47
2023-10-11,37203,24
2023-10-11,37204,128
2023-10-11,37206,1
2023-10-11,37207,2
2023-10-11,37208,6
2023-10-12,37001,1105
2023-10-12,37005,704
2023-10-12,37008,322
2023-10-12,37009,159
2023-10-12,37010,55
2023-10-12,37101,37
2023-10-12,37102,7
2023-10-12,37104,67
2023-10-12,37105,36
2023-10-12,37106,67
2023-10-12,37107,14
2023-10-12,37108,16
2023-10-12,37109,36
2023-10-12,37201,12
2023-10-12,37202,88
2023-10-12,37203,41
2023-10-12,37204,152
2023-10-12,37206,1
2023-10-12,37208,12
2023-10-13,37001,1076
2023-10-13,37005,658
2023-10-13,37008,176
2023-10-13,37009,124
2023-10-13,37010,38
2023-10-13,37101,54
2023-10-13,37102,7
2023-10-13,37104,60
2023-10-13,37105,35
2023-10-13,37106,30
2023-10-13,37107,10
2023-10-13,37108,40
2023-10-13,37109,20
2023-10-13,37201,18
2023-10-13,37202,57
2023-10-13,37203,19
2023-10-13,37204,163
2023-10-13,37205,1
2023-10-13,37206,2
2023-10-13,37208,11
2023-10-14,37001,752
2023-10-14,37005,436
2023-10-14,37008,71
2023-10-14,37009,11
2023-10-14,37010,30
2023-10-14,37101,37
2023-10-14,37102,7
2023-10-14,37104,21
2023-10-14,37105,57
2023-10-14,37106,105
2023-10-14,37107,17
2023-10-14,37108,17
2023-10-14,37109,18
2023-10-14,37201,5
2023-10-14,37202,19
2023-10-14,37203,25
2023-10-14,37204,170
2023-10-14,37205,3
2023-10-14,37206,1
2023-10-14,37207,3
2023-10-14,37208,11
2023-10-14,37209,9
2023-10-15,37001,7
2023-10-15,37005,6
2023-10-15,37008,2
2023-10-15,37101,1
2023-10-15,37105,1
